frame_number,track_id,car_bbox,car_bbox_score,license_plate_bbox,license_plate_bbox_score,license_plate_number,license_text_score
172,6.0,[998.4112548828125 1329.3740234375 1694.2552490234375 1858.491455078125],0.910504162311554,[255.26991271972656 352.417236328125 424.2831726074219 408.0874938964844],0.372601181268692,GX15OGJ,0.45942388058106753
173,6.0,[997.7960815429688 1330.913818359375 1693.1370849609375 1862.0283203125],0.9061163067817688,[258.54779052734375 356.66839599609375 427.3069152832031 411.1430969238281],0.30921486020088196,GX15OGJ,0.12878973275624228
174,6.0,[993.9545288085938 1332.5941162109375 1692.8345947265625 1866.2984619140625],0.905929684638977,[262.0255432128906 359.13690185546875 430.85137939453125 415.19244384765625],0.3572245240211487,GX15OGJ,0.36553021284331993
175,6.0,[992.5599365234375 1332.77392578125 1692.7755126953125 1867.04541015625],0.9058161973953247,[261.6559753417969 357.9638366699219 431.2775573730469 414.90185546875],0.3900132477283478,GX15OGJ,0.36698752143746904
176,6.0,[989.0794677734375 1335.2442626953125 1692.2890625 1872.6221923828125],0.9016196727752686,[263.84423828125 358.7200622558594 432.4471130371094 415.0103759765625],0.43826740980148315,GX15OGJ,0.29035096998549903
177,6.0,[988.0023803710938 1338.3602294921875 1691.3214111328125 1877.11181640625],0.905295729637146,[260.2342834472656 359.1209716796875 432.42108154296875 415.2364807128906],0.37513089179992676,GX15OGJ,0.3335464708408392
178,6.0,[986.3155517578125 1341.7913818359375 1690.655517578125 1880.007568359375],0.9042841196060181,[265.0363464355469 360.298828125 432.3107604980469 417.506591796875],0.48677414655685425,GX15OGJ,0.4594901274340107
179,6.0,[983.6109008789062 1344.794921875 1690.5025634765625 1883.666259765625],0.9048768877983093,[267.7893981933594 362.7974548339844 434.7354431152344 419.0295715332031],0.43416526913642883,GX15OGJ,0.2706668326441453
180,6.0,[981.176513671875 1349.1649169921875 1691.299072265625 1887.67431640625],0.9053750038146973,[265.88726806640625 359.3538818359375 433.969970703125 414.53900146484375],0.43716004490852356,GX15OGJ,0.3944636392077442
181,6.0,[981.1859130859375 1349.8421630859375 1692.404296875 1889.4852294921875],0.9045940041542053,[266.22344970703125 359.5322570800781 438.74639892578125 415.1457214355469],0.38292795419692993,GX15OCJ,0.35829566867046675
182,6.0,[978.431396484375 1353.3287353515625 1691.912109375 1893.62255859375],0.9046794176101685,[266.2278137207031 358.3813171386719 440.7240295410156 414.5243835449219],0.4398804306983948,GX15OGJ,0.26620255884284993
183,6.0,[975.8292236328125 1357.79296875 1691.3096923828125 1897.182373046875],0.9032102823257446,[270.36553955078125 357.5108337402344 440.4839782714844 416.57025146484375],0.37989217042922974,GX15OCJ,0.2805957698313948
184,6.0,[974.59326171875 1363.995361328125 1691.4837646484375 1899.2080078125],0.9050598740577698,[266.2928771972656 356.33477783203125 440.1264953613281 413.8601989746094],0.3531056046485901,GX15OGJ,0.41090921522520846
185,6.0,[972.5506591796875 1368.2978515625 1691.4803466796875 1902.103759765625],0.8995423316955566,[265.2682800292969 355.6300964355469 442.68267822265625 413.84765625],0.4126823842525482,GX15OGJ,0.30335942941448113
186,6.0,[971.8272705078125 1372.749267578125 1692.080322265625 1905.3873291015625],0.9086881279945374,[257.5097961425781 354.1514892578125 440.6888427734375 414.1721496582031],0.3473326861858368,GX15OCJ,0.31546322847422065
187,6.0,[971.8386840820312 1373.8154296875 1692.4833984375 1905.655029296875],0.9089858531951904,[257.4808044433594 353.1966552734375 440.78509521484375 413.0954895019531],0.349348247051239,GX15OCJ,0.31546322847422065
189,5.0,[2027.4747314453125 1077.6468505859375 2560.52685546875 1506.559814453125],0.8832201957702637,[193.032958984375 287.69903564453125 376.25775146484375 330.4458923339844],0.251540869474411,AF05JEO,0.27939197578359853
189,6.0,[968.793212890625 1380.2049560546875 1688.576416015625 1917.27734375],0.9096598029136658,[263.0991516113281 356.03131103515625 440.08221435546875 412.4820251464844],0.3622617721557617,GX15OCJ,0.35866542425009895
191,6.0,[965.7135620117188 1383.326416015625 1684.365478515625 1927.9295654296875],0.90387362241745,[265.7603454589844 362.50396728515625 445.2397155761719 419.5218505859375],0.25827756524086,GX15OGJ,0.5799250573527843
192,6.0,[962.7742919921875 1385.85205078125 1683.5047607421875 1934.3018798828125],0.902315616607666,[271.6427307128906 362.4593811035156 444.82818603515625 422.3943786621094],0.31510230898857117,GX15OGJ,0.5568555349989455
193,5.0,[2025.197265625 1080.6236572265625 2563.110107421875 1515.480224609375],0.8799495100975037,[196.5776824951172 291.7017517089844 379.54559326171875 336.0782775878906],0.280777245759964,AP05JEO,0.18435179622088307
193,6.0,[961.8714599609375 1386.25048828125 1683.3936767578125 1935.88525390625],0.9025107026100159,[271.3250732421875 360.0790710449219 446.589599609375 421.7312927246094],0.28582191467285156,GX15OGJ,0.33326859464829983
194,6.0,[961.1956176757812 1385.934814453125 1682.7247314453125 1940.02001953125],0.9042240977287292,[269.48046875 367.4019775390625 446.3977966308594 425.35675048828125],0.383724182844162,GX15OGJ,0.3457719872610175
195,6.0,[959.987060546875 1389.3302001953125 1682.675537109375 1945.556640625],0.9139873385429382,[269.6723327636719 367.8514709472656 448.7370300292969 427.0260314941406],0.33203980326652527,GX15OCJ,0.2680388469710832
195,12.0,[1175.56640625 1016.3700561523438 1633.4647216796875 1422.4481201171875],0.849637508392334,[151.00942993164062 254.56015014648438 302.0219421386719 296.87646484375],0.645028293132782,KH45ZIK,0.25623909333848255
196,6.0,[958.9007568359375 1392.373779296875 1680.8294677734375 1951.0966796875],0.9125828742980957,[274.33837890625 369.42425537109375 447.9926452636719 428.8078918457031],0.330887109041214,GX15OCJ,0.6334085276777233
197,12.0,[1174.97314453125 1019.2486572265625 1632.86865234375 1424.51806640625],0.8667090535163879,[151.2495880126953 254.67315673828125 301.5932312011719 296.91241455078125],0.6698465943336487,KH45ZIK,0.11590302548607029
199,12.0,[1172.619384765625 1023.93115234375 1630.3375244140625 1425.682373046875],0.8696519732475281,[151.46669006347656 252.40472412109375 303.73797607421875 295.83245849609375],0.6516759991645813,OK05ZZK,0.09014560626266288
202,6.0,[944.2040405273438 1414.1414794921875 1678.4432373046875 1971.8997802734375],0.9161174297332764,[274.58306884765625 366.9154357910156 454.3541564941406 429.564208984375],0.5195491909980774,GY15OCJ,0.3677987313722027
203,5.0,[2022.82958984375 1097.842041015625 2578.213134765625 1538.1107177734375],0.8905770778656006,[202.37545776367188 296.5354919433594 385.34490966796875 342.2223815917969],0.263286292552948,AP05JEO,0.6571250987415972
205,6.0,[934.4595947265625 1424.175048828125 1675.868408203125 1983.8743896484375],0.9135764837265015,[286.8497009277344 369.3703308105469 464.19232177734375 428.18487548828125],0.37601161003112793,GR15OCJ,0.2802887642711528
206,6.0,[932.7179565429688 1427.2713623046875 1674.9549560546875 1987.704833984375],0.9138983488082886,[278.1265869140625 366.873779296875 464.5460510253906 429.6934509277344],0.3776019513607025,GX15OCJ,0.5721427583274714
207,6.0,[931.2255859375 1429.219482421875 1675.367919921875 1991.1805419921875],0.9106473326683044,[281.538330078125 370.4759521484375 468.103759765625 433.2041320800781],0.41502121090888977,GY15OGJ,0.2327220824252687
208,6.0,[929.3670654296875 1431.7740478515625 1675.133544921875 1994.7763671875],0.909766674041748,[280.6886901855469 374.68402099609375 467.93359375 435.8433837890625],0.35319235920906067,GV15OGJ,0.0893330809895333
209,6.0,[928.0118408203125 1436.845458984375 1675.3978271484375 1998.8228759765625],0.9093325138092041,[276.1837463378906 372.73486328125 464.7610168457031 434.4738464355469],0.3575279712677002,GX15OGJ,0.40092473130985723
211,6.0,[925.9706420898438 1442.2203369140625 1674.4085693359375 2002.637939453125],0.9123399257659912,[281.8736877441406 369.7499694824219 464.90887451171875 433.7471618652344],0.45040154457092285,GX15OGJ,0.4527332253222421
212,6.0,[924.341796875 1445.8291015625 1673.6199951171875 2006.7061767578125],0.9161076545715332,[281.1158447265625 371.9284362792969 466.37481689453125 435.60577392578125],0.4780959188938141,GY15OGJ,0.27041828621580366
212,12.0,[1163.233154296875 1041.2777099609375 1634.1949462890625 1446.545654296875],0.8684461712837219,[153.68373107910156 253.21951293945312 304.6727600097656 300.99652099609375],0.658617377281189,KH05ZZG,0.14086177752243134
213,6.0,[922.757080078125 1449.527587890625 1672.802734375 2012.2852783203125],0.9212459921836853,[282.4807434082031 372.967529296875 468.2076110839844 437.62969970703125],0.5416995882987976,GR15OGJ,0.26603024700774663
214,6.0,[920.092529296875 1451.9425048828125 1671.4580078125 2017.89453125],0.9189651608467102,[283.63909912109375 377.16180419921875 468.0855407714844 438.54827880859375],0.44008538126945496,GX15OGJ,0.3049371514170481
214,12.0,[1161.7401123046875 1042.90576171875 1631.490966796875 1450.460693359375],0.8705440163612366,[153.88221740722656 256.29693603515625 306.3531494140625 301.8055114746094],0.6530725359916687,KH05ZZG,0.12361204947123393
215,12.0,[1162.0887451171875 1044.023193359375 1629.2420654296875 1452.861083984375],0.8745442032814026,[152.4307403564453 255.9342803955078 304.8974304199219 300.9342346191406],0.6623522639274597,KH05ZIN,0.481938082540309
216,6.0,[917.3960571289062 1461.38427734375 1668.980712890625 2029.4134521484375],0.922228991985321,[282.1866760253906 375.68023681640625 467.9791259765625 439.1822204589844],0.4753529727458954,GX15OGJ,0.3759171376371345
217,6.0,[917.0953979492188 1463.034423828125 1668.853271484375 2030.9879150390625],0.9221716523170471,[283.1917419433594 374.4439392089844 467.55279541015625 437.0735778808594],0.43621155619621277,GX15OGJ,0.36063641854247935
218,6.0,[916.5348510742188 1465.3148193359375 1666.96142578125 2034.28125],0.9192695617675781,[282.2250061035156 377.8104553222656 467.52435302734375 439.3647766113281],0.46268314123153687,GX15OCJ,0.15758246988917968
219,6.0,[914.9327392578125 1469.54443359375 1666.247314453125 2039.703857421875],0.9128407835960388,[281.9408264160156 378.29144287109375 467.13714599609375 441.5058288574219],0.5097947716712952,GX15OGJ,0.30986556984105906
219,12.0,[1160.2093505859375 1047.7275390625 1630.6741943359375 1462.018798828125],0.8674259781837463,[152.46530151367188 258.36260986328125 304.76788330078125 307.40106201171875],0.615895688533783,KK35ZZO,0.09488202714430376
220,6.0,[914.37255859375 1473.5472412109375 1665.8048095703125 2047.851318359375],0.9156084656715393,[280.71551513671875 378.04107666015625 466.22119140625 443.2469787597656],0.4639350473880768,GX15OGJ,0.5480493245479691
220,12.0,[1157.8778076171875 1049.0445556640625 1632.5914306640625 1464.8218994140625],0.8667319416999817,[153.9509735107422 258.62176513671875 306.7966613769531 308.47381591796875],0.6016813516616821,YN35ZZN,0.2665898144482364
221,6.0,[911.0244140625 1476.5316162109375 1665.3804931640625 2052.890625],0.9133605360984802,[277.3536682128906 381.409912109375 468.01190185546875 445.17486572265625],0.3610079884529114,GX15OGJ,0.42376277708392157
222,6.0,[907.475830078125 1479.0732421875 1664.794921875 2058.46630859375],0.9153122305870056,[282.76605224609375 384.1805114746094 471.1785583496094 447.3930969238281],0.3721728026866913,GX15OGJ,0.6836273584670961
223,6.0,[906.2672119140625 1479.4398193359375 1664.8056640625 2059.7392578125],0.9153409004211426,[283.6573486328125 383.1566162109375 472.1847839355469 447.1106872558594],0.35180944204330444,GX15OGJ,0.6317962147080052
224,6.0,[904.794189453125 1482.7755126953125 1664.4073486328125 2064.511962890625],0.916253924369812,[284.212646484375 384.8643493652344 471.1875305175781 448.2580261230469],0.46668776869773865,GX15OCJ,0.4313569991059188
225,6.0,[902.7092895507812 1486.1494140625 1663.9251708984375 2071.124755859375],0.9204281568527222,[282.9560546875 385.1553039550781 471.7458801269531 450.20654296875],0.47900041937828064,GX15OCJ,0.38560268361242184
225,12.0,[1148.91552734375 1053.284423828125 1632.441162109375 1471.56298828125],0.8500514030456543,[159.60691833496094 262.1895751953125 314.30474853515625 307.5799865722656],0.6270318627357483,KA35ZZN,0.06199280832202558
226,6.0,[901.0028076171875 1490.6981201171875 1662.66748046875 2077.88134765625],0.9224361181259155,[278.65240478515625 386.8299560546875 471.9129333496094 451.570556640625],0.42535170912742615,GX15OGJ,0.513709093057122
227,6.0,[899.8485717773438 1495.533935546875 1664.0595703125 2084.22119140625],0.9220378398895264,[271.82855224609375 383.648681640625 472.0757751464844 450.6560974121094],0.45878759026527405,GX15OGJ,0.48969913310322055
227,12.0,[1148.7337646484375 1058.081787109375 1632.6888427734375 1474.3919677734375],0.8689356446266174,[156.7269744873047 262.0218505859375 312.23992919921875 308.3935241699219],0.682408332824707,KH05ZIN,0.10902260141575122
228,6.0,[897.0139770507812 1498.0826416015625 1663.2578125 2088.419677734375],0.9220913648605347,[269.88311767578125 386.95989990234375 472.6675109863281 453.2308654785156],0.3457784652709961,GX15OGJ,0.411839538776352
229,6.0,[896.5322875976562 1498.3211669921875 1663.225341796875 2088.680419921875],0.9220429062843323,[271.1376647949219 387.72137451171875 474.3056640625 452.8804016113281],0.3208536207675934,GX15OGJ,0.4593836529686642
230,6.0,[893.8577270507812 1500.7215576171875 1662.0020751953125 2093.099609375],0.9264726042747498,[283.4035949707031 393.3070373535156 475.0161437988281 456.0219421386719],0.4259958863258362,GX15OGJ,0.43217592992810433
231,5.0,[2021.4937744140625 1139.674560546875 2603.70703125 1599.3258056640625],0.8954490423202515,[213.3602752685547 307.58270263671875 404.46875 354.82757568359375],0.28292569518089294,AF05JEO,0.1897682677855049
231,12.0,[1137.329345703125 1064.5184326171875 1627.2938232421875 1480.6873779296875],0.8581371307373047,[163.8318634033203 264.0548400878906 320.4208068847656 302.273193359375],0.5237363576889038,KM05ZIN,0.2607372560095837
232,5.0,[2021.574951171875 1141.43505859375 2603.25341796875 1601.291015625],0.8899829983711243,[211.41619873046875 307.3182373046875 413.9546813964844 359.91070556640625],0.30746737122535706,AF05JEO,0.12785101706180707
232,6.0,[889.229248046875 1512.0562744140625 1659.5272216796875 2100.371337890625],0.9344010949134827,[277.24371337890625 388.8887023925781 475.1640319824219 453.4991149902344],0.4301529824733734,GX15OGJ,0.3970633132581724
232,12.0,[1134.5118408203125 1068.37841796875 1626.7567138671875 1481.4832763671875],0.8584139347076416,[172.5869598388672 262.5467529296875 323.8567810058594 303.2326965332031],0.5164653062820435,KM05ZIC,0.2303991931120113
233,5.0,[2019.8128662109375 1143.7010498046875 2602.392333984375 1604.386962890625],0.8894028067588806,[214.99766540527344 308.25396728515625 410.29730224609375 356.4049072265625],0.2856098711490631,AP05JEO,0.291650217310293
233,12.0,[1130.00537109375 1070.89990234375 1624.4893798828125 1482.79443359375],0.8580918312072754,[173.24114990234375 262.03753662109375 329.5662841796875 305.2322998046875],0.6038917899131775,KH05ZIN,0.30568006740425613
234,12.0,[1132.219482421875 1070.9820556640625 1624.8280029296875 1484.6263427734375],0.8508390188217163,[169.3131561279297 262.8036804199219 326.35015869140625 307.02294921875],0.6101493239402771,KH05ZIV,0.3278674218953133
235,6.0,[881.9270629882812 1522.1722412109375 1660.367431640625 2111.466796875],0.9289900064468384,[286.4563903808594 389.2164306640625 478.47955322265625 454.4521484375],0.3469148874282837,GX15OGJ,0.3010953179856072
236,5.0,[2021.143310546875 1149.4556884765625 2605.84033203125 1610.4761962890625],0.9012377858161926,[214.92140197753906 307.686767578125 408.4807434082031 354.0104064941406],0.2909063994884491,AP05JEO,0.6585959479062661
236,6.0,[880.3258666992188 1524.189453125 1660.7950439453125 2114.49951171875],0.9294310808181763,[274.43048095703125 393.6617126464844 478.6145324707031 455.953125],0.4653107821941376,CX15OGJ,0.3260581947139193
236,12.0,[1129.4986572265625 1071.708251953125 1624.7105712890625 1486.9774169921875],0.8612141013145447,[171.4250946044922 263.39971923828125 329.340576171875 307.9384765625],0.6024709343910217,KH05ZIK,0.16311115398794887
237,12.0,[1128.931640625 1073.2139892578125 1624.565673828125 1489.0286865234375],0.873425304889679,[171.88967895507812 263.5859069824219 330.01068115234375 308.0120849609375],0.5791504383087158,KK05ZZK,0.16055361252994915
